,DA Price,Net Load Forecast,System Margin,Day,Hour,Month,DA Price_24,DA Price_144,DA Price_168
2017-11-03 02:00:00,39.94,45878,0.920009466,4,2,11,29.97,38.88,35.41
2017-11-03 03:00:00,41.25,44716,0.902813604,4,3,11,32.3,42.44,42.17
2017-11-03 04:00:00,46.51,46767,0.929215633,4,4,11,41.88,45.32,53.85
2017-11-03 05:00:00,56.1,51015,0.932229267,4,5,11,49.2,47.65,65.94
2017-11-03 06:00:00,63.92,56467,0.989272123,4,6,11,60.43,48.44,67.22
2017-11-03 07:00:00,66.41,58686,1.004826531,4,7,11,62.65,56,68.04
2017-11-03 08:00:00,66.53,59207,1.006461849,4,8,11,62.58,57.74,65.19
2017-11-03 09:00:00,64,57656,0.997031173,4,9,11,61.61,54.5,63.25
2017-11-03 10:00:00,62.69,56440,0.982352074,4,10,11,60.53,53.34,60.53
2017-11-03 11:00:00,61.6,55692,0.9797792,4,11,11,59.43,46.38,60.16
2017-11-03 12:00:00,59.6,54967,0.987461342,4,12,11,59.07,38.52,56.97
2017-11-03 13:00:00,58.48,53596,0.973383382,4,13,11,60.43,36.38,51.84
2017-11-03 14:00:00,57.2,51779,0.950828816,4,14,11,60.53,35.14,50.16
2017-11-03 15:00:00,60.88,51391,0.944098718,4,15,11,60.84,37.46,55.1
2017-11-03 16:00:00,66,52869,0.939292584,4,16,11,63.98,51.07,60.53
2017-11-03 17:00:00,69.9,58407,0.98780931,4,17,11,77.99,59.98,66.39
2017-11-03 18:00:00,67.05,59616,1.015505931,4,18,11,71.6,61.84,64.42
2017-11-03 19:00:00,62.58,55970,0.981437298,4,19,11,67.86,52.17,57.03
2017-11-03 20:00:00,52.79,52023,0.960706402,4,20,11,60,43.92,50.54
2017-11-03 21:00:00,53.22,50527,0.94179445,4,21,11,56.26,38.51,48.59
2017-11-03 22:00:00,51.4,53870,1.000776617,4,22,11,50.55,44.19,48.15
2017-11-03 23:00:00,53.82,50852,0.957727281,4,23,11,50.05,42.3,45
2017-11-04 00:00:00,44.02,47075,0.935036592,5,0,11,49.21,15.41,42.94
2017-11-04 01:00:00,34.42,45438,0.928902836,5,1,11,44.91,25.79,41.53
2017-11-04 02:00:00,33.61,41499,0.877504338,5,2,11,39.94,28.31,38.88
2017-11-04 03:00:00,33.4,39311,0.837438424,5,3,11,41.25,23.19,42.44
2017-11-04 04:00:00,33.22,39275,0.831560249,5,4,11,46.51,24.24,45.32
2017-11-04 05:00:00,33.73,40589,0.843837401,5,5,11,56.1,29.52,47.65
2017-11-04 06:00:00,37.63,41155,0.842644146,5,6,11,63.92,30.31,48.44
2017-11-04 07:00:00,42.99,43485,0.864957389,5,7,11,66.41,23.27,56
2017-11-04 08:00:00,50.76,45198,0.874722799,5,8,11,66.53,30.76,57.74
2017-11-04 09:00:00,46.96,45506,0.887914928,5,9,11,64,41.63,54.5
2017-11-04 10:00:00,37.3,44649,0.851987972,5,10,11,62.69,46.93,53.34
2017-11-04 11:00:00,36.1,45375,0.871094593,5,11,11,61.6,46.57,46.38
2017-11-04 12:00:00,34.33,45317,0.887400094,5,12,11,59.6,44.67,38.52
2017-11-04 13:00:00,34.49,43416,0.892320209,5,13,11,58.48,42.1,36.38
2017-11-04 14:00:00,37.4,42521,0.883792603,5,14,11,57.2,41.15,35.14
2017-11-04 15:00:00,37.58,42517,0.873036124,5,15,11,60.88,32.83,37.46
2017-11-04 16:00:00,47.65,44794,0.858703454,5,16,11,66,47,51.07
2017-11-04 17:00:00,60.51,50699,0.893886967,5,17,11,69.9,59.58,59.98
2017-11-04 18:00:00,56.26,52894,0.924043309,5,18,11,67.05,63.3,61.84
2017-11-04 19:00:00,52.54,50674,0.933622666,5,19,11,62.58,63.15,52.17
2017-11-04 20:00:00,42.4,48046,0.911491301,5,20,11,52.79,54.72,43.92
2017-11-04 21:00:00,44.54,48114,0.897474901,5,21,11,53.22,57.09,38.51
2017-11-04 22:00:00,41.69,51534,0.954490464,5,22,11,51.4,48.37,44.19
2017-11-04 23:00:00,44.06,48010,0.9422785,5,23,11,53.82,44,42.3
2017-11-05 00:00:00,38.18,44610,0.936984364,6,0,11,44.02,37.6,15.41
2017-11-05 01:00:00,31,42474,0.934627171,6,1,11,34.42,32.37,25.79
2017-11-05 02:00:00,25.81,39033,0.886284487,6,2,11,33.61,29.36,28.31
2017-11-05 03:00:00,23.86,37444,0.858431848,6,3,11,33.4,29.83,23.19
2017-11-05 04:00:00,23.73,37039,0.847703833,6,4,11,33.22,33.9,24.24
2017-11-05 05:00:00,24,38083,0.866153086,6,5,11,33.73,46.7,29.52
2017-11-05 06:00:00,27.66,38733,0.853897532,6,6,11,37.63,60.54,30.31
2017-11-05 07:00:00,31.93,40363,0.862591095,6,7,11,42.99,62.16,23.27
2017-11-05 08:00:00,36.7,43032,0.88129631,6,8,11,50.76,59.19,30.76
2017-11-05 09:00:00,36.54,44825,0.906996306,6,9,11,46.96,56.52,41.63
2017-11-05 10:00:00,38.9,46070,0.908210007,6,10,11,37.3,54.99,46.93
2017-11-05 11:00:00,41.73,47681,0.946143934,6,11,11,36.1,50.99,46.57
2017-11-05 12:00:00,39.7,47274,0.96614428,6,12,11,34.33,51.44,44.67
2017-11-05 13:00:00,36.66,44336,0.935397917,6,13,11,34.49,54.56,42.1
2017-11-05 14:00:00,33.96,43171,0.925731117,6,14,11,37.4,54.67,41.15
2017-11-05 15:00:00,35,43540,0.92269086,6,15,11,37.58,56,32.83
2017-11-05 16:00:00,41.82,46862,0.920960811,6,16,11,47.65,61.12,47
2017-11-05 17:00:00,60.43,52946,0.950072297,6,17,11,60.51,74.28,59.58
2017-11-05 18:00:00,61.49,56233,0.997143775,6,18,11,56.26,76.94,63.3
2017-11-05 19:00:00,59.85,54333,0.969864033,6,19,11,52.54,63.7,63.15
2017-11-05 20:00:00,50,51682,0.958218533,6,20,11,42.4,56,54.72
2017-11-05 21:00:00,49.48,50431,0.942753294,6,21,11,44.54,50.61,57.09
2017-11-05 22:00:00,46.46,53765,1.002359521,6,22,11,41.69,47.81,48.37
2017-11-05 23:00:00,45.15,51823,0.987658731,6,23,11,44.06,46.46,44
2017-11-06 00:00:00,42.25,48900,0.974369444,0,0,11,38.18,44.05,37.6
2017-11-06 01:00:00,35.5,47944,0.966636069,0,1,11,31,43.2,32.37
2017-11-06 02:00:00,35.5,45338,0.922027144,0,2,11,25.81,40.69,29.36
2017-11-06 03:00:00,35.31,44334,0.903184618,0,3,11,23.86,40.19,29.83
2017-11-06 04:00:00,41.15,46716,0.92485443,0,4,11,23.73,43.67,33.9
2017-11-06 05:00:00,51.52,52447,0.985278061,0,5,11,24,49.06,46.7
2017-11-06 06:00:00,64.83,59323,1.043019345,0,6,11,27.66,63.95,60.54
2017-11-06 07:00:00,69.6,62238,1.058861683,0,7,11,31.93,66.22,62.16
2017-11-06 08:00:00,69.1,63093,1.069966805,0,8,11,36.7,64.15,59.19
2017-11-06 09:00:00,66.89,62386,1.071083172,0,9,11,36.54,62.65,56.52
2017-11-06 10:00:00,65.81,61392,1.060217809,0,10,11,38.9,59.56,54.99
2017-11-06 11:00:00,63.09,60936,1.059569765,0,11,11,41.73,59.03,50.99
2017-11-06 12:00:00,63.08,60555,1.061358797,0,12,11,39.7,59.44,51.44
2017-11-06 13:00:00,61.45,59366,1.049316231,0,13,11,36.66,60,54.56
2017-11-06 14:00:00,63.63,57836,1.026424443,0,14,11,33.96,58.64,54.67
2017-11-06 15:00:00,63.99,57814,1.022729173,0,15,11,35,59.98,56
2017-11-06 16:00:00,78.28,60679,1.013383401,0,16,11,41.82,66.83,61.12
2017-11-06 17:00:00,95.01,67066,1.07486855,0,17,11,60.43,72.01,74.28
2017-11-06 18:00:00,87,69243,1.112719237,0,18,11,61.49,72.17,76.94
2017-11-06 19:00:00,75,64178,1.095166785,0,19,11,59.85,68.76,63.7
2017-11-06 20:00:00,63.47,59956,1.059084896,0,20,11,50,59.46,56
2017-11-06 21:00:00,61.52,58033,1.038936567,0,21,11,49.48,55.21,50.61
2017-11-06 22:00:00,57.1,61577,1.113637942,0,22,11,46.46,50.63,47.81
2017-11-06 23:00:00,52.67,58738,1.089254935,0,23,11,45.15,50.07,46.46
2017-11-07 00:00:00,50,55542,1.062194653,1,0,11,42.25,48.47,44.05
2017-11-07 01:00:00,47.49,54804,1.053348802,1,1,11,35.5,44.69,43.2
2017-11-07 02:00:00,45.7,52168,1.001895229,1,2,11,35.5,34.6,40.69
2017-11-07 03:00:00,45.01,51333,0.984125232,1,3,11,35.31,33.59,40.19
2017-11-07 04:00:00,49,53204,0.994591292,1,4,11,41.15,33.06,43.67
2017-11-07 05:00:00,58.1,58175,1.037722861,1,5,11,51.52,36.5,49.06
2017-11-07 06:00:00,71.2,64517,1.104630027,1,6,11,64.83,40,63.95
2017-11-07 07:00:00,75.99,67056,1.1096,1,7,11,69.6,40.6,66.22
2017-11-07 08:00:00,73.5,67484,1.104416091,1,8,11,69.1,45,64.15
2017-11-07 09:00:00,73.13,66309,1.102883252,1,9,11,66.89,45.89,62.65
2017-11-07 10:00:00,71.3,64930,1.08563026,1,10,11,65.81,46.61,59.56
2017-11-07 11:00:00,68.09,63832,1.085633919,1,11,11,63.09,48.4,59.03
2017-11-07 12:00:00,65.94,63008,1.085600998,1,12,11,63.08,46.6,59.44
2017-11-07 13:00:00,68,61724,1.078364399,1,13,11,61.45,38.06,60
2017-11-07 14:00:00,70.61,60422,1.06502706,1,14,11,63.63,34.01,58.64
2017-11-07 15:00:00,73.31,60405,1.050012441,1,15,11,63.99,38.94,59.98
2017-11-07 16:00:00,84.2,63354,1.049321311,1,16,11,78.28,51.47,66.83
2017-11-07 17:00:00,91.83,69349,1.091285036,1,17,11,95.01,61.99,72.01
2017-11-07 18:00:00,82.83,71296,1.135694586,1,18,11,87,65.55,72.17
2017-11-07 19:00:00,71.2,66491,1.126325814,1,19,11,75,63.24,68.76
2017-11-07 20:00:00,60.33,62433,1.096524704,1,20,11,63.47,52.34,59.46
2017-11-07 21:00:00,60.53,60325,1.072682133,1,21,11,61.52,53.53,55.21
2017-11-07 22:00:00,59.67,63755,1.14289175,1,22,11,57.1,50.64,50.63
2017-11-07 23:00:00,54.88,61134,1.132749687,1,23,11,52.67,44.61,50.07
2017-11-08 00:00:00,51.03,57761,1.098599286,2,0,11,50,41.37,48.47
2017-11-08 01:00:00,48.6,56616,1.089696071,2,1,11,47.49,37.9,44.69
2017-11-08 02:00:00,47.95,53572,1.036703395,2,2,11,45.7,29.97,34.6
2017-11-08 03:00:00,47.81,52276,1.011915844,2,3,11,45.01,32.3,33.59
2017-11-08 04:00:00,50.78,54100,1.026543481,2,4,11,49,41.88,33.06
2017-11-08 05:00:00,64.97,59222,1.05515546,2,5,11,58.1,49.2,36.5
2017-11-08 06:00:00,84.3,65640,1.110523533,2,6,11,71.2,60.43,40
2017-11-08 07:00:00,89.09,68302,1.124554931,2,7,11,75.99,62.65,40.6
2017-11-08 08:00:00,89.4,69327,1.128481867,2,8,11,73.5,62.58,45
2017-11-08 09:00:00,89.06,68729,1.116880265,2,9,11,73.13,61.61,45.89
2017-11-08 10:00:00,93.47,68143,1.102918444,2,10,11,71.3,60.53,46.61
2017-11-08 11:00:00,91.03,67656,1.11915114,2,11,11,68.09,59.43,48.4
2017-11-08 12:00:00,91.95,66995,1.119013751,2,12,11,65.94,59.07,46.6
2017-11-08 13:00:00,89.9,65347,1.100538714,2,13,11,68,60.43,38.06
2017-11-08 14:00:00,85,63918,1.084135352,2,14,11,70.61,60.53,34.01
2017-11-08 15:00:00,88.2,63742,1.071947088,2,15,11,73.31,60.84,38.94
2017-11-08 16:00:00,111.4,66169,1.055433471,2,16,11,84.2,63.98,51.47
2017-11-08 17:00:00,195.11,71907,1.114806137,2,17,11,91.83,77.99,61.99
2017-11-08 18:00:00,114.99,73514,1.147928093,2,18,11,82.83,71.6,65.55
2017-11-08 19:00:00,79.15,69205,1.139301485,2,19,11,71.2,67.86,63.24
2017-11-08 20:00:00,67.99,65095,1.133315223,2,20,11,60.33,60,52.34
2017-11-08 21:00:00,64.2,62985,1.104816349,2,21,11,60.53,56.26,53.53
2017-11-08 22:00:00,68.52,65812,1.152456462,2,22,11,59.67,50.55,50.64
2017-11-08 23:00:00,61.95,61839,1.124524411,2,23,11,54.88,50.05,44.61
2017-11-09 00:00:00,52.5,58766,1.100873738,3,0,11,51.03,49.21,41.37
2017-11-09 01:00:00,50.46,58700,1.087943657,3,1,11,48.6,44.91,37.9
2017-11-09 02:00:00,48.06,55950,1.041705455,3,2,11,47.95,39.94,29.97
2017-11-09 03:00:00,47,54750,1.019515102,3,3,11,47.81,41.25,32.3
2017-11-09 04:00:00,50.29,56400,1.03831072,3,4,11,50.78,46.51,41.88
2017-11-09 05:00:00,73.11,61350,1.060372989,3,5,11,64.97,56.1,49.2
2017-11-09 06:00:00,97.51,66734,1.087442514,3,6,11,84.3,63.92,60.43
2017-11-09 07:00:00,116.06,68567,1.092020512,3,7,11,89.09,66.41,62.65
2017-11-09 08:00:00,111.3,68528,1.083428642,3,8,11,89.4,66.53,62.58
2017-11-09 09:00:00,94.63,68008,1.093998194,3,9,11,89.06,64,61.61
2017-11-09 10:00:00,104.21,66914,1.080499954,3,10,11,93.47,62.69,60.53
2017-11-09 11:00:00,94.02,66510,1.084679484,3,11,11,91.03,61.6,59.43
2017-11-09 12:00:00,90,66158,1.096049818,3,12,11,91.95,59.6,59.07
2017-11-09 13:00:00,89.98,64371,1.082237262,3,13,11,89.9,58.48,60.43
2017-11-09 14:00:00,92.5,62420,1.052868464,3,14,11,85,57.2,60.53
2017-11-09 15:00:00,102.63,61918,1.034571392,3,15,11,88.2,60.88,60.84
2017-11-09 16:00:00,128.64,64493,1.03347912,3,16,11,111.4,66,63.98
2017-11-09 17:00:00,191.58,69795,1.084324586,3,17,11,195.11,69.9,77.99
2017-11-09 18:00:00,143.3,71278,1.114085385,3,18,11,114.99,67.05,71.6
2017-11-09 19:00:00,99.67,67189,1.087947678,3,19,11,79.15,62.58,67.86
2017-11-09 20:00:00,74,62900,1.08221141,3,20,11,67.99,52.79,60
2017-11-09 21:00:00,74,60711,1.056794279,3,21,11,64.2,53.22,56.26
2017-11-09 22:00:00,71.2,63486,1.103968227,3,22,11,68.52,51.4,50.55
2017-11-09 23:00:00,70.19,59941,1.089966004,3,23,11,61.95,53.82,50.05
2017-11-10 00:00:00,64.67,56674,1.06337001,4,0,11,52.5,44.02,49.21
2017-11-10 01:00:00,58,55100,1.073745433,4,1,11,50.46,34.42,44.91
2017-11-10 02:00:00,49.5,51676,1.026368018,4,2,11,48.06,33.61,39.94
2017-11-10 03:00:00,52.5,50455,1.00660347,4,3,11,47,33.4,41.25
2017-11-10 04:00:00,58.81,52295,1.017551614,4,4,11,50.29,33.22,46.51
2017-11-10 05:00:00,70.71,57185,1.037191077,4,5,11,73.11,33.73,56.1
2017-11-10 06:00:00,98.01,63015,1.080676399,4,6,11,97.51,37.63,63.92
2017-11-10 07:00:00,109.1,64391,1.061771544,4,7,11,116.06,42.99,66.41
2017-11-10 08:00:00,99.36,64337,1.053286623,4,8,11,111.3,50.76,66.53
2017-11-10 09:00:00,98.01,63481,1.054693501,4,9,11,94.63,46.96,64
2017-11-10 10:00:00,93.7,61947,1.042256106,4,10,11,104.21,37.3,62.69
2017-11-10 11:00:00,93.7,60870,1.054514348,4,11,11,94.02,36.1,61.6
2017-11-10 12:00:00,85.93,59811,1.068474447,4,12,11,90,34.33,59.6
2017-11-10 13:00:00,89.27,58125,1.05176425,4,13,11,89.98,34.49,58.48
2017-11-10 14:00:00,87.9,56461,1.022905247,4,14,11,92.5,37.4,57.2
2017-11-10 15:00:00,85.08,56094,1.005650643,4,15,11,102.63,37.58,60.88
2017-11-10 16:00:00,93.7,58332,0.994599389,4,16,11,128.64,47.65,66
2017-11-10 17:00:00,111.3,63348,1.02908619,4,17,11,191.58,60.51,69.9
2017-11-10 18:00:00,99.36,64232,1.045462233,4,18,11,143.3,56.26,67.05
2017-11-10 19:00:00,78.99,60608,1.026067222,4,19,11,99.67,52.54,62.58
2017-11-10 20:00:00,71.2,57261,1.014400642,4,20,11,74,42.4,52.79
2017-11-10 21:00:00,67.05,55811,0.998275629,4,21,11,74,44.54,53.22
2017-11-10 22:00:00,65.22,58987,1.056278233,4,22,11,71.2,41.69,51.4
2017-11-10 23:00:00,63.74,55568,1.029628073,4,23,11,70.19,44.06,53.82
2017-11-11 00:00:00,60.34,51757,0.994310485,5,0,11,64.67,38.18,44.02
2017-11-11 01:00:00,55.48,50066,0.99287358,5,1,11,58,31,34.42
2017-11-11 02:00:00,49.31,46725,0.949540332,5,2,11,49.5,25.81,33.61
2017-11-11 03:00:00,47.02,45034,0.920523424,5,3,11,52.5,23.86,33.4
2017-11-11 04:00:00,46.57,44537,0.906598019,5,4,11,58.81,23.73,33.22
2017-11-11 05:00:00,47.65,45840,0.928990035,5,5,11,70.71,24,33.73
2017-11-11 06:00:00,49.64,46672,0.94257933,5,6,11,98.01,27.66,37.63
2017-11-11 07:00:00,51.51,47394,0.950251043,5,7,11,109.1,31.93,42.99
2017-11-11 08:00:00,56.52,48687,0.950962808,5,8,11,99.36,36.7,50.76
2017-11-11 09:00:00,57.16,48659,0.951109353,5,9,11,98.01,36.54,46.96
2017-11-11 10:00:00,57.97,48146,0.936847726,5,10,11,93.7,38.9,37.3
2017-11-11 11:00:00,57.07,49002,0.936910966,5,11,11,93.7,41.73,36.1
2017-11-11 12:00:00,56.81,48685,0.956682207,5,12,11,85.93,39.7,34.33
2017-11-11 13:00:00,54,46398,0.939458952,5,13,11,89.27,36.66,34.49
2017-11-11 14:00:00,50,44989,0.923153693,5,14,11,87.9,33.96,37.4
2017-11-11 15:00:00,49.74,44903,0.907643588,5,15,11,85.08,35,37.58
2017-11-11 16:00:00,60.67,47767,0.900788294,5,16,11,93.7,41.82,47.65
2017-11-11 17:00:00,65.69,53501,0.947551155,5,17,11,111.3,60.43,60.51
2017-11-11 18:00:00,67.05,54761,0.962783172,5,18,11,99.36,61.49,56.26
2017-11-11 19:00:00,64.71,52355,0.941797887,5,19,11,78.99,59.85,52.54
2017-11-11 20:00:00,60.24,49849,0.930152144,5,20,11,71.2,50,42.4
2017-11-11 21:00:00,61.5,49486,0.929120619,5,21,11,67.05,49.48,44.54
2017-11-11 22:00:00,59.12,53295,0.998994833,5,22,11,65.22,46.46,41.69
2017-11-11 23:00:00,60,51053,0.964228529,5,23,11,63.74,45.15,44.06
2017-11-12 00:00:00,51.56,47892,0.934987449,6,0,11,60.34,42.25,38.18
2017-11-12 01:00:00,48.13,46219,0.939863843,6,1,11,55.48,35.5,31
2017-11-12 02:00:00,39.9,42739,0.90349076,6,2,11,49.31,35.5,25.81
2017-11-12 03:00:00,37.63,40552,0.867661849,6,3,11,47.02,35.31,23.86
2017-11-12 04:00:00,37,39120,0.850493267,6,4,11,46.57,41.15,23.73
2017-11-12 05:00:00,36.39,39258,0.862018868,6,5,11,47.65,51.52,24
2017-11-12 06:00:00,32.87,39489,0.87036364,6,6,11,49.64,64.83,27.66
2017-11-12 07:00:00,34.06,39942,0.862837612,6,7,11,51.51,69.6,31.93
2017-11-12 08:00:00,37.72,41702,0.863033822,6,8,11,56.52,69.1,36.7
2017-11-12 09:00:00,44.29,42351,0.872516164,6,9,11,57.16,66.89,36.54
2017-11-12 10:00:00,47.65,43194,0.878422963,6,10,11,57.97,65.81,38.9
2017-11-12 11:00:00,49.67,43821,0.875682115,6,11,11,57.07,63.09,41.73
2017-11-12 12:00:00,44.28,43623,0.875696211,6,12,11,56.81,63.08,39.7
2017-11-12 13:00:00,39.23,41377,0.854179378,6,13,11,54,61.45,36.66
2017-11-12 14:00:00,37.8,40531,0.841080864,6,14,11,50,63.63,33.96
2017-11-12 15:00:00,40.82,41285,0.834845433,6,15,11,49.74,63.99,35
2017-11-12 16:00:00,53.91,44791,0.851449569,6,16,11,60.67,78.28,41.82
2017-11-12 17:00:00,61.84,50814,0.894837358,6,17,11,65.69,95.01,60.43
2017-11-12 18:00:00,64.19,54247,0.932932597,6,18,11,67.05,87,61.49
2017-11-12 19:00:00,63.78,52909,0.916353023,6,19,11,64.71,75,59.85
2017-11-12 20:00:00,60.55,50373,0.896624473,6,20,11,60.24,63.47,50
2017-11-12 21:00:00,54.1,49439,0.893242703,6,21,11,61.5,61.52,49.48
2017-11-12 22:00:00,49.87,52393,0.942637455,6,22,11,59.12,57.1,46.46
2017-11-12 23:00:00,43.69,50047,0.947863334,6,23,11,60,52.67,45.15
2017-11-13 00:00:00,39.78,47216,0.939928586,0,0,11,51.56,50,42.25
2017-11-13 01:00:00,34.55,46806,0.94870558,0,1,11,48.13,47.49,35.5
2017-11-13 02:00:00,29.94,44446,0.904050791,0,2,11,39.9,45.7,35.5
2017-11-13 03:00:00,30.08,43735,0.887114065,0,3,11,37.63,45.01,35.31
2017-11-13 04:00:00,39.19,46435,0.906643508,0,4,11,37,49,41.15
2017-11-13 05:00:00,48.7,52185,0.96137853,0,5,11,36.39,58.1,51.52
2017-11-13 06:00:00,63.88,59823,1.004665343,0,6,11,32.87,71.2,64.83
2017-11-13 07:00:00,60.53,62235,0.997382702,0,7,11,34.06,75.99,69.6
2017-11-13 08:00:00,66.12,63001,0.990824889,0,8,11,37.72,73.5,69.1
2017-11-13 09:00:00,64.53,62206,0.988704666,0,9,11,44.29,73.13,66.89
2017-11-13 10:00:00,62.04,61344,0.979517223,0,10,11,47.65,71.3,65.81
2017-11-13 11:00:00,57.98,60866,0.987247748,0,11,11,49.67,68.09,63.09
2017-11-13 12:00:00,54.99,60543,0.993110525,0,12,11,44.28,65.94,63.08
2017-11-13 13:00:00,52.76,59289,0.988307766,0,13,11,39.23,68,61.45
2017-11-13 14:00:00,55.98,58260,0.980033531,0,14,11,37.8,70.61,63.63
2017-11-13 15:00:00,55.92,58589,0.983228641,0,15,11,40.82,73.31,63.99
2017-11-13 16:00:00,84.98,61984,0.987683881,0,16,11,53.91,84.2,78.28
2017-11-13 17:00:00,111.66,68324,1.041802224,0,17,11,61.84,91.83,95.01
2017-11-13 18:00:00,99.36,70241,1.078858178,0,18,11,64.19,82.83,87
2017-11-13 19:00:00,76.54,66218,1.066024759,0,19,11,63.78,71.2,75
2017-11-13 20:00:00,62.42,61845,1.044064978,0,20,11,60.55,60.33,63.47
2017-11-13 21:00:00,61.14,59870,1.027052481,0,21,11,54.1,60.53,61.52
2017-11-13 22:00:00,61.05,62754,1.070853593,0,22,11,49.87,59.67,57.1
2017-11-13 23:00:00,53.94,61343,1.100444659,0,23,11,43.69,54.88,52.67
2017-11-14 00:00:00,50,58541,1.079366771,1,0,11,39.78,51.03,50
2017-11-14 01:00:00,45.18,57698,1.064360404,1,1,11,34.55,48.6,47.49
2017-11-14 02:00:00,43,55304,1.029647364,1,2,11,29.94,47.95,45.7
2017-11-14 03:00:00,43.78,54306,1.01072942,1,3,11,30.08,47.81,45.01
2017-11-14 04:00:00,50.2,55962,1.024757575,1,4,11,39.19,50.78,49
2017-11-14 05:00:00,69.36,60667,1.049339118,1,5,11,48.7,64.97,58.1
2017-11-14 06:00:00,107.75,68132,1.082900588,1,6,11,63.88,84.3,71.2
2017-11-14 07:00:00,109.69,69969,1.075042792,1,7,11,60.53,89.09,75.99
2017-11-14 08:00:00,125.29,69128,1.042489685,1,8,11,66.12,89.4,73.5
2017-11-14 09:00:00,87.57,67267,1.046770601,1,9,11,64.53,89.06,73.13
2017-11-14 10:00:00,85,65822,1.0339319,1,10,11,62.04,93.47,71.3
2017-11-14 11:00:00,80.34,65289,1.046520339,1,11,11,57.98,91.03,68.09
2017-11-14 12:00:00,79.99,64640,1.049650117,1,12,11,54.99,91.95,65.94
2017-11-14 13:00:00,80.67,62830,1.028702641,1,13,11,52.76,89.9,68
2017-11-14 14:00:00,82.57,61369,1.007948929,1,14,11,55.98,85,70.61
2017-11-14 15:00:00,86.46,62070,1.009344628,1,15,11,55.92,88.2,73.31
2017-11-14 16:00:00,119.94,64977,1.004677465,1,16,11,84.98,111.4,84.2
2017-11-14 17:00:00,171.59,70055,1.048833574,1,17,11,111.66,195.11,91.83
2017-11-14 18:00:00,121.64,72011,1.083305218,1,18,11,99.36,114.99,82.83
2017-11-14 19:00:00,87.72,68491,1.094243362,1,19,11,76.54,79.15,71.2
2017-11-14 20:00:00,67.05,64470,1.090888165,1,20,11,62.42,67.99,60.33
2017-11-14 21:00:00,62.13,62699,1.080086942,1,21,11,61.14,64.2,60.53
2017-11-14 22:00:00,60.44,65241,1.116606715,1,22,11,61.05,68.52,59.67
2017-11-14 23:00:00,55.79,62806,1.099415802,1,23,11,53.94,61.95,54.88
2017-11-15 00:00:00,52.52,59821,1.084483944,2,0,11,50,52.5,51.03
2017-11-15 01:00:00,51.53,58164,1.062828527,2,1,11,45.18,50.46,48.6
2017-11-15 02:00:00,49.05,55659,1.021971951,2,2,11,43,48.06,47.95
2017-11-15 03:00:00,48.88,54554,1.004751358,2,3,11,43.78,47,47.81
2017-11-15 04:00:00,50.45,56664,1.032231814,2,4,11,50.2,50.29,50.78
2017-11-15 05:00:00,63.55,62023,1.072914386,2,5,11,69.36,73.11,64.97
2017-11-15 06:00:00,86.97,68856,1.102522058,2,6,11,107.75,97.51,84.3
2017-11-15 07:00:00,94.61,71305,1.105403522,2,7,11,109.69,116.06,89.09
2017-11-15 08:00:00,92.5,71140,1.099115896,2,8,11,125.29,111.3,89.4
2017-11-15 09:00:00,90.24,69216,1.096527915,2,9,11,87.57,94.63,89.06
2017-11-15 10:00:00,89.73,67637,1.087387525,2,10,11,85,104.21,93.47
2017-11-15 11:00:00,79.78,66467,1.086035585,2,11,11,80.34,94.02,91.03
2017-11-15 12:00:00,77.54,65528,1.087041404,2,12,11,79.99,90,91.95
2017-11-15 13:00:00,80.65,63193,1.060947008,2,13,11,80.67,89.98,89.9
2017-11-15 14:00:00,83.9,61854,1.036029564,2,14,11,82.57,92.5,85
2017-11-15 15:00:00,89.95,62585,1.023512263,2,15,11,86.46,102.63,88.2
2017-11-15 16:00:00,112.09,65688,1.017819436,2,16,11,119.94,128.64,111.4
2017-11-15 17:00:00,138.9,71414,1.086112107,2,17,11,171.59,191.58,195.11
2017-11-15 18:00:00,101.6,73089,1.114685419,2,18,11,121.64,143.3,114.99
2017-11-15 19:00:00,85.29,68808,1.104477612,2,19,11,87.72,99.67,79.15
2017-11-15 20:00:00,71.39,64375,1.077491137,2,20,11,67.05,74,67.99
2017-11-15 21:00:00,67.99,62733,1.060606061,2,21,11,62.13,74,64.2
2017-11-15 22:00:00,66.37,65526,1.113914805,2,22,11,60.44,71.2,68.52
2017-11-15 23:00:00,68,62482,1.052205919,2,23,11,55.79,70.19,61.95
2017-11-16 00:00:00,57.74,59324,1.031850173,3,0,11,52.52,64.67,52.5
2017-11-16 01:00:00,54.79,58230,1.034140567,3,1,11,51.53,58,50.46
2017-11-16 02:00:00,50,55637,0.998135641,3,2,11,49.05,49.5,48.06
2017-11-16 03:00:00,51.15,54693,0.985574373,3,3,11,48.88,52.5,47
2017-11-16 04:00:00,55.06,56647,1.004040545,3,4,11,50.45,58.81,50.29
2017-11-16 05:00:00,68.01,62001,1.03843616,3,5,11,63.55,70.71,73.11
2017-11-16 06:00:00,83.94,68943,1.091195557,3,6,11,86.97,98.01,97.51
2017-11-16 07:00:00,94.98,70911,1.077314954,3,7,11,94.61,109.1,116.06
2017-11-16 08:00:00,92.6,70630,1.06553247,3,8,11,92.5,99.36,111.3
2017-11-16 09:00:00,88.59,68982,1.058386017,3,9,11,90.24,98.01,94.63
2017-11-16 10:00:00,89.73,67469,1.057871344,3,10,11,89.73,93.7,104.21
